下料批次,零件,面料,零件外轮廓线坐标
L0004,s000011,M0004,"[[8438.80000, 1546.20000], [8440.10000, 1571.10000], [8078.50000, 1589.10000], [8077.20000, 1564.10000], [8438.80000, 1546.20000]]"
L0004,s000012,M0004,"[[6527.61000, 639.56000], [6313.41000, 639.56000], [6306.11000, 597.88000], [6264.61000, 597.88000], [6250.22000, 597.98000], [6240.51000, 597.98000], [6230.91000, 598.07000], [6211.91000, 598.27000], [6187.91000, 599.07000], [6163.91000, 600.48000], [6147.22000, 601.67000], [6130.61000, 602.88000], [6089.82000, 605.77000], [6052.22000, 608.27000], [6017.01000, 610.48000], [5968.32000, 613.17000], [5948.61000, 614.27000], [5929.01000, 615.27000], [5906.22000, 616.07000], [5894.82000, 616.38000], [5883.51000, 616.48000], [5863.72000, 616.38000], [5843.91000, 616.27000], [5827.82000, 616.38000], [5819.72000, 616.27000], [5811.72000, 616.07000], [5801.32000, 615.67000], [5790.91000, 615.07000], [5783.61000, 614.77000], [5776.22000, 614.48000], [5769.41000, 614.07000], [5762.61000, 613.67000], [5756.01000, 613.17000], [5752.91000, 612.98000], [5750.01000, 612.77000], [5749.91000, 601.48000], [5749.91000, 590.38000], [5749.82000, 578.17000], [5749.51000, 565.88000], [5748.61000, 554.07000], [5747.32000, 542.27000], [5746.72000, 537.57000], [5746.01000, 532.88000], [5745.01000, 528.27000], [5743.72000, 523.77000], [5742.22000, 519.57000], [5740.41000, 515.57000], [5738.51000, 512.17000], [5736.32000, 508.77000], [5734.41000, 505.88000], [5732.22000, 503.17000], [5729.82000, 500.57000], [5727.22000, 498.07000], [5730.51000, 491.88000], [5732.72000, 487.77000], [5734.01000, 485.27000], [5737.61000, 478.38000], [5739.51000, 474.77000], [5741.32000, 471.38000], [5748.91000, 456.88000], [5756.32000, 442.38000], [5764.61000, 425.57000], [5772.41000, 408.77000], [5778.41000, 395.27000], [5784.32000, 381.67000], [5789.32000, 370.17000], [5794.32000, 358.48000], [5797.01000, 351.98000], [5798.82000, 347.38000], [5801.01000, 341.77000], [5803.11000, 336.38000], [5804.41000, 332.67000], [5805.72000, 328.98000], [5807.11000, 325.17000], [5808.51000, 320.98000], [5811.72000, 321.77000], [5814.61000, 322.57000], [5817.32000, 323.27000], [5819.91000, 323.98000], [5824.82000, 325.17000], [5829.51000, 326.17000], [5833.22000, 326.98000], [5837.11000, 327.67000], [5845.11000, 329.07000], [5853.32000, 330.38000], [5861.51000, 331.48000], [5874.61000, 332.98000], [5887.61000, 334.38000], [5897.91000, 335.38000], [5908.22000, 336.17000], [5914.22000, 336.57000], [5920.22000, 336.67000], [5924.41000, 336.77000], [5932.41000, 336.98000], [5941.51000, 337.07000], [5950.51000, 337.27000], [5967.61000, 337.27000], [5971.32000, 337.17000], [5975.22000, 337.07000], [5977.22000, 336.98000], [5979.41000, 336.88000], [5981.82000, 336.88000], [5984.32000, 336.77000], [5987.01000, 325.07000], [5990.51000, 325.67000], [5994.22000, 326.27000], [5998.11000, 326.98000], [6002.01000, 327.67000], [6010.32000, 329.07000], [6019.01000, 330.57000], [6027.82000, 332.07000], [6045.82000, 334.88000], [6054.61000, 336.27000], [6061.61000, 337.27000], [6068.51000, 338.17000], [6082.11000, 340.17000], [6095.82000, 342.27000], [6109.61000, 344.48000], [6128.32000, 346.98000], [6144.51000, 349.07000], [6160.72000, 350.98000], [6164.01000, 351.38000], [6168.82000, 351.77000], [6176.91000, 352.48000], [6185.11000, 352.98000], [6193.22000, 353.27000], [6203.32000, 353.48000], [6213.41000, 353.48000], [6238.72000, 353.57000], [6254.22000, 353.57000], [6269.72000, 353.17000], [6280.72000, 352.67000], [6291.72000, 352.07000], [6313.82000, 350.57000], [6357.22000, 347.88000], [6412.92000, 344.37000], [6463.11000, 341.26000], [6481.22000, 340.17000], [6499.42000, 339.17000], [6517.51000, 338.37000], [6527.92000, 338.06000], [6535.61000, 337.87000], [6550.81000, 337.67000], [6566.22000, 337.56000], [6576.81000, 337.48000], [6587.51000, 337.37000], [6597.92000, 337.26000], [6602.92000, 337.17000], [6607.81000, 337.17000], [6608.42000, 582.87000], [6608.61000, 639.56000], [6527.61000, 639.56000]]"
L0004,s000013,M0004,"[[3779.45000, 1459.28000], [3833.55000, 1451.67000], [3804.25000, 1592.38000], [3751.66000, 1592.47000], [3779.45000, 1459.28000]]"
L0004,s000014,M0004,"[[8856.15000, 706.61000], [8855.65000, 702.61000], [8854.36000, 695.31000], [8852.55000, 687.91000], [8850.65000, 680.81000], [8849.46000, 675.91000], [8848.75000, 673.41000], [8848.15000, 670.70000], [8849.05000, 662.20000], [8861.96000, 660.31000], [8874.96000, 658.61000], [8888.05000, 657.01000], [8901.15000, 655.51000], [8923.45000, 652.70000], [8941.45000, 650.61000], [8959.55000, 648.51000], [8977.05000, 646.51000], [8988.55000, 645.11000], [9017.65000, 642.11000], [9045.75000, 639.61000], [9073.86000, 637.42000], [9108.15000, 635.11000], [9134.05000, 633.42000], [9150.75000, 632.30000], [9167.45000, 631.42000], [9188.45000, 630.61000], [9209.45000, 629.92000], [9225.75000, 629.30000], [9242.05000, 628.70000], [9252.65000, 628.42000], [9263.25000, 628.30000], [9375.15000, 628.29000], [9382.25000, 628.41000], [9394.45000, 628.41000], [9398.75000, 628.50000], [9403.25000, 628.50000], [9408.15000, 628.60000], [9413.65000, 628.60000], [9416.65000, 628.69000], [9419.75000, 628.69000], [9419.65000, 631.41000], [9419.55000, 633.91000], [9419.45000, 636.10000], [9419.36000, 638.19000], [9419.25000, 641.91000], [9419.05000, 645.41000], [9418.95000, 650.29000], [9418.75000, 655.60000], [9418.65000, 661.10000], [9418.45000, 666.80000], [9418.15000, 678.50000], [9417.75000, 690.31000], [9417.15000, 702.69000], [9416.55000, 714.81000], [9415.86000, 726.80000], [9415.15000, 738.90000], [9414.55000, 749.00000], [9413.86000, 759.30000], [9413.36000, 769.60000], [9412.75000, 779.90000], [9412.15000, 790.00000], [9411.55000, 799.80000], [9411.05000, 809.30000], [9410.55000, 818.40000], [9402.45000, 818.70000], [9394.55000, 819.00000], [9379.25000, 819.50000], [9360.55000, 820.01000], [9341.75000, 820.31000], [9331.95000, 820.41000], [9316.25000, 820.51000], [9290.87000, 820.31000], [9265.56000, 819.81000], [9240.25000, 819.20000], [9180.95000, 817.31000], [9149.45000, 816.20000], [9118.05000, 815.01000], [9093.95000, 814.11000], [9081.95000, 813.70000], [9069.95000, 813.61000], [9053.05000, 813.70000], [9036.15000, 813.91000], [9026.45000, 814.01000], [9016.86000, 814.31000], [9007.15000, 814.91000], [8999.86000, 815.51000], [8992.65000, 816.31000], [8982.65000, 817.31000], [8972.65000, 818.51000], [8967.86000, 819.20000], [8959.65000, 820.41000], [8946.75000, 822.61000], [8917.65000, 828.20000], [8887.36000, 834.11000], [8873.55000, 836.81000], [8859.86000, 839.20000], [8852.05000, 840.31000], [8844.36000, 841.31000], [8828.75000, 843.01000], [8810.25000, 844.91000], [8801.15000, 845.81000], [8792.25000, 846.69000], [8790.46000, 833.81000], [8796.15000, 830.51000], [8801.96000, 827.01000], [8807.05000, 823.70000], [8811.96000, 820.11000], [8816.65000, 816.31000], [8821.25000, 812.31000], [8827.65000, 805.91000], [8830.65000, 802.61000], [8833.46000, 799.11000], [8836.55000, 794.70000], [8839.46000, 790.20000], [8842.15000, 785.61000], [8844.55000, 780.81000], [8847.75000, 774.20000], [8850.46000, 767.41000], [8853.15000, 759.51000], [8855.15000, 751.41000], [8856.55000, 744.51000], [8857.05000, 741.01000], [8857.36000, 737.51000], [8857.55000, 731.70000], [8857.46000, 725.81000], [8857.15000, 717.81000], [8856.55000, 709.91000], [8856.15000, 706.61000]]"
L0004,s000015,M0004,"[[2800.88000, 44.20000], [2750.88000, 44.20000], [2506.98000, 82.50000], [2495.59000, 94.29000], [2495.59000, 144.29000], [2496.78000, 144.89000], [2497.88000, 145.50000], [2499.98000, 146.60000], [2507.98000, 151.00000], [2512.09000, 153.39000], [2516.09000, 155.89000], [2520.98000, 159.00000], [2525.68000, 162.20000], [2527.78000, 163.70000], [2529.88000, 165.29000], [2531.88000, 167.00000], [2533.78000, 168.79000], [2535.48000, 170.50000], [2537.09000, 172.20000], [2540.18000, 175.89000], [2542.98000, 179.60000], [2544.28000, 181.39000], [2545.48000, 183.10000], [2549.78000, 183.70000], [2553.98000, 184.29000], [2561.98000, 185.29000], [2567.18000, 185.89000], [2572.59000, 186.50000], [2583.38000, 187.50000], [2590.88000, 188.00000], [2598.38000, 188.29000], [2603.98000, 188.39000], [2653.98000, 188.39000], [2659.59000, 188.29000], [2670.68000, 188.10000], [2685.38000, 188.00000], [2692.68000, 187.89000], [2700.09000, 187.70000], [2708.28000, 187.39000], [2716.38000, 186.89000], [2724.59000, 186.39000], [2732.68000, 185.79000], [2749.18000, 184.60000], [2757.48000, 183.89000], [2765.88000, 183.20000], [2777.48000, 182.10000], [2788.98000, 181.00000], [2794.68000, 180.39000], [2800.28000, 179.79000], [2805.78000, 179.20000], [2810.98000, 178.60000], [2810.98000, 128.60000], [2800.88000, 44.20000]]"
L0004,s000016,M0004,"[[8744.38000, 814.66000], [8737.48000, 816.45000], [8720.78000, 820.86000], [8703.98000, 825.26000], [8695.68000, 827.36000], [8687.58000, 829.45000], [8679.68000, 831.45000], [8672.08000, 833.36000], [8664.78000, 835.16000], [8657.78000, 836.95000], [8646.08000, 799.05000], [8643.88000, 799.55000], [8641.88000, 800.05000], [8640.18000, 800.45000], [8635.68000, 801.66000], [8632.88000, 802.36000], [8628.98000, 803.26000], [8624.88000, 804.36000], [8620.58000, 805.45000], [8616.08000, 806.55000], [8606.78000, 808.86000], [8597.48000, 811.16000], [8585.48000, 814.05000], [8573.88000, 816.76000], [8562.38000, 819.45000], [8550.88000, 822.05000], [8537.78000, 825.05000], [8524.69000, 827.95000], [8511.38000, 830.76000], [8498.08000, 833.36000], [8478.18000, 836.95000], [8467.38000, 838.95000], [8456.48000, 840.76000], [8440.28000, 843.26000], [8423.98000, 845.45000], [8407.18000, 847.36000], [8390.28000, 849.05000], [8370.08000, 850.66000], [8349.88000, 851.95000], [8328.58000, 853.16000], [8307.29000, 854.26000], [8290.68000, 854.86000], [8274.08000, 855.04000], [8262.29000, 854.86000], [8250.48000, 854.55000], [8229.29000, 853.86000], [8207.98000, 852.86000], [8195.38000, 852.16000], [8182.79000, 851.36000], [8170.48000, 850.66000], [8164.38000, 850.26000], [8158.58000, 849.95000], [8151.88000, 849.55000], [8145.18000, 849.26000], [8141.68000, 849.05000], [8137.98000, 848.86000], [8134.08000, 848.76000], [8129.98000, 848.55000], [8129.98000, 837.55000], [8134.58000, 834.45000], [8138.98000, 831.45000], [8147.48000, 825.76000], [8153.28000, 821.86000], [8159.28000, 817.95000], [8171.38000, 809.95000], [8184.68000, 801.55000], [8197.88000, 793.36000], [8209.38000, 786.36000], [8220.79000, 779.07000], [8228.88000, 773.45000], [8236.79000, 767.45000], [8243.68000, 761.57000], [8250.08000, 755.16000], [8252.48000, 752.36000], [8254.79000, 749.45000], [8256.98000, 746.45000], [8258.88000, 743.36000], [8260.79000, 739.75000], [8262.48000, 735.95000], [8263.88000, 732.07000], [8264.98000, 728.16000], [8265.79000, 724.66000], [8266.38000, 721.16000], [8267.38000, 714.16000], [8268.18000, 704.57000], [8268.88000, 694.16000], [8269.29000, 683.86000], [8269.29000, 677.66000], [8269.08000, 671.57000], [8268.88000, 669.57000], [8268.68000, 665.36000], [8268.08000, 659.16000], [8267.08000, 651.07000], [8265.79000, 642.95000], [8264.48000, 635.07000], [8263.08000, 627.45000], [8265.79000, 619.45000], [8269.29000, 619.86000], [8272.58000, 620.16000], [8275.68000, 620.45000], [8278.68000, 620.75000], [8284.48000, 621.36000], [8290.08000, 621.95000], [8295.18000, 622.45000], [8300.38000, 622.95000], [8311.08000, 624.07000], [8321.98000, 625.16000], [8332.88000, 626.25000], [8351.88000, 628.16000], [8360.08000, 628.95000], [8370.58000, 629.86000], [8382.08000, 630.66000], [8393.58000, 631.36000], [8416.78000, 632.16000], [8430.78000, 632.45000], [8444.78000, 632.57000], [8463.58000, 632.25000], [8482.48000, 631.86000], [8497.78000, 631.57000], [8513.08000, 630.95000], [8522.28000, 630.45000], [8531.48000, 629.86000], [8549.88000, 628.45000], [8571.18000, 626.86000], [8592.38000, 625.16000], [8627.78000, 621.86000], [8640.08000, 620.57000], [8653.58000, 619.07000], [8674.18000, 616.57000], [8694.68000, 613.66000], [8714.58000, 610.65000], [8734.58000, 607.35000], [8771.88000, 592.15000], [8774.88000, 604.15000], [8777.78000, 615.94000], [8783.48000, 639.24000], [8789.18000, 662.35000], [8794.88000, 685.56000], [8801.48000, 712.35000], [8808.08000, 739.15000], [8814.68000, 765.85000], [8817.88000, 779.06000], [8821.08000, 792.04000], [8817.78000, 793.15000], [8814.58000, 794.15000], [8811.58000, 795.15000], [8808.78000, 795.94000], [8806.18000, 796.85000], [8803.68000, 797.65000], [8799.08000, 799.04000], [8794.78000, 800.35000], [8790.78000, 801.66000], [8786.88000, 802.76000], [8782.88000, 803.95000], [8776.18000, 805.95000], [8769.08000, 807.95000], [8761.58000, 810.05000], [8753.78000, 812.16000], [8745.78000, 814.36000], [8744.38000, 814.66000]]"
L0004,s000017,M0004,"[[7040.73000, 1467.19000], [7041.23000, 1465.19000], [7043.33000, 1455.10000], [7045.63000, 1444.79000], [7047.83000, 1434.39000], [7050.13000, 1423.69000], [7054.63000, 1402.19000], [7059.13000, 1380.60000], [7063.33000, 1359.19000], [7065.73000, 1347.10000], [7067.94000, 1335.29000], [7070.03000, 1323.89000], [7071.13000, 1318.29000], [7072.13000, 1312.99000], [7073.13000, 1307.29000], [7074.23000, 1301.49000], [7074.83000, 1298.49000], [7075.44000, 1295.19000], [7076.13000, 1291.79000], [7076.73000, 1288.10000], [7115.13000, 1299.99000], [7121.23000, 1300.99000], [7127.13000, 1301.89000], [7132.83000, 1302.79000], [7138.44000, 1303.60000], [7149.44000, 1305.19000], [7154.73000, 1305.89000], [7160.44000, 1306.69000], [7175.44000, 1308.49000], [7190.63000, 1310.10000], [7209.13000, 1311.69000], [7221.44000, 1312.89000], [7250.33000, 1315.29000], [7265.94000, 1316.60000], [7281.53000, 1317.79000], [7296.23000, 1318.60000], [7310.83000, 1319.19000], [7324.44000, 1319.69000], [7337.94000, 1320.19000], [7350.83000, 1320.49000], [7363.73000, 1320.60000], [7389.44000, 1320.60000], [7404.13000, 1320.39000], [7418.83000, 1320.10000], [7432.44000, 1319.39000], [7446.03000, 1318.60000], [7458.94000, 1317.60000], [7471.83000, 1316.49000], [7485.23000, 1315.10000], [7497.53000, 1313.79000], [7516.63000, 1311.49000], [7535.94000, 1308.99000], [7557.33000, 1305.79000], [7567.94000, 1304.10000], [7578.44000, 1302.39000], [7579.13000, 1304.10000], [7581.13000, 1308.60000], [7583.44000, 1313.69000], [7586.13000, 1318.69000], [7587.94000, 1321.39000], [7589.94000, 1323.99000], [7592.03000, 1326.19000], [7594.33000, 1328.29000], [7595.23000, 1328.89000], [7596.73000, 1329.89000], [7599.33000, 1331.39000], [7602.03000, 1332.69000], [7604.73000, 1333.79000], [7607.83000, 1334.99000], [7619.03000, 1338.99000], [7633.63000, 1343.60000], [7648.23000, 1347.99000], [7656.94000, 1350.60000], [7665.63000, 1353.29000], [7672.73000, 1355.79000], [7679.83000, 1358.60000], [7693.94000, 1364.29000], [7699.73000, 1366.69000], [7705.53000, 1369.19000], [7713.13000, 1372.79000], [7720.63000, 1376.79000], [7727.83000, 1380.99000], [7734.73000, 1385.60000], [7742.23000, 1391.49000], [7749.23000, 1397.89000], [7754.13000, 1403.10000], [7758.73000, 1408.49000], [7762.13000, 1413.29000], [7765.23000, 1418.29000], [7767.53000, 1422.29000], [7769.63000, 1426.19000], [7771.63000, 1430.29000], [7773.44000, 1434.49000], [7775.63000, 1440.29000], [7777.33000, 1446.19000], [7778.83000, 1452.89000], [7780.03000, 1459.69000], [7781.23000, 1468.60000], [7781.73000, 1474.60000], [7781.83000, 1477.60000], [7781.83000, 1481.29000], [7781.63000, 1483.99000], [7781.33000, 1487.29000], [7780.33000, 1493.79000], [7779.03000, 1500.19000], [7777.44000, 1506.49000], [7775.53000, 1512.69000], [7774.03000, 1516.69000], [7772.44000, 1520.60000], [7770.63000, 1524.38000], [7768.63000, 1528.10000], [7765.94000, 1532.88000], [7762.94000, 1537.38000], [7758.23000, 1544.10000], [7753.03000, 1550.38000], [7747.33000, 1556.50000], [7741.44000, 1562.50000], [7735.94000, 1567.88000], [7730.44000, 1573.10000], [7725.53000, 1577.29000], [7720.33000, 1581.60000], [7719.44000, 1591.60000], [7714.94000, 1591.60000], [7710.63000, 1591.69000], [7702.44000, 1591.79000], [7686.63000, 1591.79000], [7675.13000, 1591.69000], [7663.33000, 1591.60000], [7639.33000, 1591.19000], [7623.23000, 1591.00000], [7607.33000, 1590.79000], [7591.44000, 1590.38000], [7575.53000, 1589.69000], [7561.94000, 1588.69000], [7548.23000, 1587.50000], [7507.83000, 1583.79000], [7487.63000, 1581.79000], [7467.44000, 1579.60000], [7449.03000, 1577.38000], [7430.53000, 1574.88000], [7411.94000, 1572.10000], [7393.33000, 1568.88000], [7383.53000, 1566.88000], [7373.73000, 1564.79000], [7354.13000, 1560.29000], [7334.63000, 1555.50000], [7315.13000, 1550.38000], [7285.13000, 1542.50000], [7270.23000, 1538.50000], [7255.53000, 1534.50000], [7244.73000, 1531.50000], [7243.23000, 1531.19000], [7230.94000, 1527.79000], [7218.53000, 1524.29000], [7205.63000, 1520.69000], [7193.63000, 1558.88000], [7186.83000, 1557.00000], [7179.53000, 1555.00000], [7171.94000, 1553.00000], [7164.13000, 1550.79000], [7156.03000, 1548.69000], [7147.83000, 1546.38000], [7131.03000, 1542.00000], [7114.33000, 1537.60000], [7107.94000, 1536.00000], [7106.13000, 1535.50000], [7098.03000, 1533.38000], [7090.23000, 1531.50000], [7082.63000, 1529.69000], [7075.44000, 1528.00000], [7068.63000, 1526.38000], [7064.63000, 1525.50000], [7060.63000, 1524.60000], [7056.53000, 1523.79000], [7052.13000, 1522.88000], [7047.44000, 1521.88000], [7044.83000, 1521.38000], [7042.13000, 1520.88000], [7039.23000, 1520.29000], [7036.13000, 1519.69000], [7032.94000, 1519.10000], [7029.44000, 1518.38000], [7031.13000, 1510.60000], [7033.03000, 1502.29000], [7034.94000, 1493.60000], [7036.94000, 1484.49000], [7039.03000, 1474.99000], [7040.73000, 1467.19000]]"
L0004,s000018,M0004,"[[10559.49000, 392.25000], [10559.49000, 460.25000], [10358.29000, 460.25000], [10358.29000, 392.25000], [10559.49000, 392.25000]]"
L0004,s000019,M0004,"[[14142.17000, 126.50000], [14142.37000, 123.89000], [14142.87000, 119.29000], [14143.56000, 114.89000], [14144.37000, 110.79000], [14145.17000, 107.10000], [14145.67000, 105.20000], [14146.17000, 103.20000], [14146.56000, 102.00000], [14146.96000, 100.70000], [14147.87000, 97.50000], [14167.46000, 103.10000], [14181.67000, 107.29000], [14186.87000, 108.79000], [14225.46000, 119.89000], [14265.67000, 131.29000], [14305.87000, 142.60000], [14332.67000, 149.89000], [14359.37000, 156.90000], [14374.27000, 160.70000], [14389.17000, 164.20000], [14398.87000, 166.29000], [14408.46000, 168.40000], [14417.56000, 170.58000], [14426.56000, 172.70000], [14442.37000, 176.08000], [14458.27000, 179.29000], [14477.56000, 183.08000], [14496.96000, 186.70000], [14506.96000, 188.40000], [14516.96000, 189.90000], [14526.96000, 191.29000], [14536.96000, 192.50000], [14547.67000, 193.58000], [14558.37000, 194.50000], [14579.77000, 196.08000], [14630.77000, 199.58000], [14656.27000, 201.20000], [14681.77000, 202.40000], [14704.17000, 203.20000], [14726.56000, 203.79000], [14762.27000, 204.40000], [14780.17000, 204.50000], [14797.96000, 204.58000], [14812.46000, 204.40000], [14833.96000, 203.90000], [14844.77000, 203.58000], [14855.77000, 203.20000], [14866.06000, 202.90000], [14876.56000, 202.58000], [14884.17000, 202.29000], [14897.37000, 201.90000], [14907.56000, 201.58000], [14917.56000, 201.20000], [14927.27000, 200.79000], [14936.67000, 200.50000], [14945.27000, 200.08000], [14949.67000, 199.90000], [14954.17000, 199.70000], [14958.87000, 199.50000], [14963.96000, 199.20000], [14969.37000, 199.00000], [14975.27000, 198.70000], [14947.46000, 290.00000], [14942.17000, 330.79000], [14935.67000, 330.79000], [14928.87000, 330.90000], [14914.67000, 330.90000], [14907.27000, 331.00000], [14899.67000, 331.00000], [14884.17000, 331.08000], [14868.37000, 331.20000], [14820.46000, 331.20000], [14805.46000, 331.08000], [14790.67000, 331.00000], [14761.37000, 330.79000], [14731.96000, 330.40000], [14717.17000, 330.00000], [14702.37000, 329.50000], [14691.17000, 329.00000], [14672.46000, 328.00000], [14653.87000, 326.50000], [14640.87000, 325.20000], [14628.06000, 323.70000], [14613.17000, 321.79000], [14605.67000, 320.70000], [14597.96000, 319.40000], [14583.96000, 316.90000], [14570.06000, 314.20000], [14563.27000, 312.79000], [14556.67000, 311.40000], [14550.37000, 310.08000], [14544.37000, 308.79000], [14545.06000, 304.50000], [14538.37000, 303.40000], [14532.06000, 302.29000], [14525.96000, 301.20000], [14520.06000, 300.20000], [14508.56000, 298.20000], [14497.27000, 296.08000], [14488.46000, 294.40000], [14479.46000, 292.70000], [14461.17000, 289.08000], [14442.67000, 285.29000], [14424.17000, 281.50000], [14408.67000, 278.29000], [14393.37000, 275.00000], [14378.06000, 271.58000], [14362.96000, 268.00000], [14347.56000, 264.00000], [14332.27000, 259.70000], [14317.06000, 255.00000], [14301.96000, 249.90000], [14288.96000, 245.08000], [14275.96000, 240.20000], [14250.17000, 230.40000], [14239.06000, 226.08000], [14228.06000, 221.50000], [14217.17000, 216.70000], [14206.37000, 211.70000], [14195.77000, 206.20000], [14185.46000, 200.40000], [14175.56000, 194.00000], [14170.67000, 190.58000], [14165.96000, 187.08000], [14162.17000, 184.08000], [14158.46000, 180.90000], [14155.96000, 178.29000], [14153.46000, 175.58000], [14151.27000, 172.70000], [14149.27000, 169.70000], [14147.67000, 166.79000], [14146.17000, 163.70000], [14145.06000, 160.58000], [14144.06000, 157.40000], [14143.27000, 154.00000], [14142.67000, 150.58000], [14142.17000, 147.10000], [14141.87000, 143.60000], [14141.67000, 138.70000], [14141.67000, 133.70000], [14141.96000, 128.79000], [14142.17000, 126.50000]]"
L0004,s000020,M0004,"[[9040.65000, 1035.25000], [9040.65000, 1095.94000], [8908.36000, 1095.94000], [8908.36000, 1035.25000], [9040.65000, 1035.25000]]"
L0004,s000021,M0004,"[[9430.20000, 802.01000], [9431.40000, 796.61000], [9432.30000, 792.71000], [9433.80000, 784.81000], [9435.20000, 777.00000], [9436.60000, 767.21000], [9438.30000, 753.00000], [9439.30000, 739.31000], [9439.80000, 729.11000], [9440.20000, 720.50000], [9440.40000, 716.00000], [9440.60000, 711.31000], [9440.70000, 709.50000], [9440.90000, 707.00000], [9440.99000, 704.61000], [9441.20000, 702.41000], [9441.20000, 700.50000], [9441.30000, 699.30000], [9441.30000, 694.70000], [9441.20000, 692.80000], [9440.99000, 690.60000], [9440.90000, 688.20000], [9440.80000, 685.60000], [9440.70000, 683.91000], [9440.40000, 679.20000], [9440.20000, 674.70000], [9439.90000, 666.10000], [9439.70000, 661.00000], [9439.49000, 655.91000], [9438.49000, 642.10000], [9436.90000, 628.00000], [9435.49000, 618.20000], [9434.20000, 610.30000], [9432.70000, 602.40000], [9431.80000, 598.50000], [9430.60000, 593.10000], [9429.10000, 586.00000], [9427.60000, 579.10000], [9425.70000, 571.50000], [9423.80000, 565.30000], [9421.80000, 559.00000], [9419.60000, 552.60000], [9417.20000, 546.20000], [9415.20000, 540.90000], [9412.60000, 533.80000], [9411.10000, 530.20000], [9409.70000, 526.30000], [9403.40000, 510.10000], [9486.99000, 436.60000], [9557.99000, 464.60000], [9554.49000, 484.70000], [9553.99000, 487.60000], [9553.20000, 492.00000], [9552.40000, 496.70000], [9551.70000, 500.90000], [9550.99000, 505.00000], [9550.10000, 510.70000], [9549.10000, 517.30000], [9548.10000, 525.20000], [9547.20000, 532.90000], [9546.60000, 539.10000], [9545.99000, 546.70000], [9545.70000, 551.50000], [9545.40000, 557.20000], [9545.30000, 560.30000], [9545.30000, 566.70000], [9545.60000, 571.10000], [9546.20000, 575.80000], [9546.70000, 579.50000], [9547.30000, 583.40000], [9548.99000, 593.70000], [9550.60000, 603.30000], [9552.49000, 617.00000], [9553.70000, 627.90000], [9554.99000, 641.91000], [9555.70000, 651.91000], [9555.99000, 657.20000], [9556.49000, 665.70000], [9556.99000, 677.20000], [9557.10000, 684.10000], [9557.40000, 697.41000], [9557.40000, 700.80000], [9557.30000, 701.60000], [9557.10000, 711.60000], [9556.90000, 718.50000], [9556.30000, 730.00000], [9555.80000, 738.50000], [9555.49000, 743.80000], [9554.70000, 753.80000], [9553.40000, 767.70000], [9552.10000, 778.60000], [9550.20000, 792.40000], [9548.60000, 801.90000], [9547.70000, 807.20000], [9546.80000, 812.30000], [9546.20000, 816.11000], [9545.70000, 819.80000], [9545.10000, 824.50000], [9544.80000, 829.00000], [9544.70000, 832.40000], [9544.70000, 835.30000], [9544.80000, 838.40000], [9545.10000, 844.10000], [9545.30000, 848.90000], [9545.99000, 856.60000], [9546.60000, 862.70000], [9547.40000, 870.40000], [9548.40000, 878.40000], [9549.30000, 884.90000], [9550.20000, 890.60000], [9550.90000, 894.80000], [9551.60000, 899.00000], [9552.60000, 905.20000], [9553.10000, 908.20000], [9553.60000, 911.00000], [9556.99000, 931.10000], [9485.90000, 958.80000], [9402.61000, 885.01000], [9408.99000, 868.81000], [9410.40000, 865.01000], [9412.61000, 859.51000], [9414.61000, 854.21000], [9416.61000, 848.90000], [9418.99000, 842.51000], [9421.20000, 836.11000], [9423.30000, 829.81000], [9425.10000, 823.61000], [9427.10000, 816.01000], [9428.60000, 809.21000], [9430.20000, 802.01000]]"
