下料批次,零件,面料,零件外轮廓线坐标
L0005,s000159,M0005,"[[3216.56000, 1265.06000], [3216.16000, 1269.16000], [3215.56000, 1274.66000], [3214.95000, 1280.36000], [3214.36000, 1286.25000], [3213.16000, 1298.25000], [3211.86000, 1310.66000], [3209.26000, 1335.66000], [3207.95000, 1347.96000], [3207.06000, 1356.86000], [3206.16000, 1365.56000], [3204.66000, 1382.96000], [3203.95000, 1392.96000], [3203.36000, 1402.96000], [3203.16000, 1410.86000], [3203.16000, 1418.86000], [3202.95000, 1425.56000], [3202.66000, 1432.16000], [3201.76000, 1445.56000], [3201.26000, 1456.75000], [3200.76000, 1467.96000], [3200.26000, 1490.46000], [3199.76000, 1516.46000], [3199.45000, 1529.36000], [3199.26000, 1541.86000], [3194.16000, 1542.06000], [3189.56000, 1542.16000], [3185.36000, 1542.25000], [3181.36000, 1542.36000], [3177.66000, 1542.46000], [3174.16000, 1542.56000], [3167.16000, 1542.66000], [3158.45000, 1542.86000], [3149.36000, 1543.06000], [3139.95000, 1543.16000], [3130.26000, 1543.25000], [3120.36000, 1543.36000], [3110.36000, 1543.46000], [3090.56000, 1543.46000], [3079.36000, 1543.36000], [3068.36000, 1543.25000], [3046.45000, 1543.06000], [3037.56000, 1543.06000], [3033.06000, 1543.25000], [3028.66000, 1543.46000], [3023.16000, 1543.96000], [3017.66000, 1544.66000], [3010.95000, 1545.36000], [3007.86000, 1545.86000], [3004.26000, 1546.46000], [2997.26000, 1547.96000], [2990.36000, 1549.96000], [2985.45000, 1551.46000], [2983.06000, 1552.46000], [2980.76000, 1553.46000], [2978.76000, 1554.56000], [2976.86000, 1555.75000], [2973.16000, 1558.56000], [2968.86000, 1562.16000], [2965.06000, 1566.16000], [2962.36000, 1569.46000], [2959.95000, 1572.96000], [2956.86000, 1577.86000], [2954.16000, 1582.66000], [2951.36000, 1588.66000], [2948.95000, 1594.75000], [2937.56000, 1592.36000], [2926.36000, 1590.06000], [2915.26000, 1587.75000], [2904.26000, 1585.56000], [2882.45000, 1581.25000], [2860.76000, 1577.16000], [2835.16000, 1572.56000], [2809.16000, 1568.36000], [2783.16000, 1564.46000], [2757.06000, 1560.75000], [2725.45000, 1556.66000], [2693.95000, 1552.86000], [2668.45000, 1549.96000], [2642.86000, 1547.46000], [2617.26000, 1545.25000], [2591.66000, 1543.46000], [2571.66000, 1542.36000], [2551.66000, 1541.56000], [2518.26000, 1540.36000], [2476.26000, 1539.06000], [2452.86000, 1538.25000], [2429.36000, 1537.56000], [2409.36000, 1537.25000], [2389.26000, 1537.06000], [2345.06000, 1536.56000], [2299.16000, 1536.25000], [2264.95000, 1535.96000], [2230.56000, 1535.66000], [2197.95000, 1535.56000], [2140.95000, 1535.56000], [2128.16000, 1535.66000], [2114.76000, 1535.66000], [2114.76000, 1288.16000], [2118.56000, 1288.25000], [2129.06000, 1288.25000], [2135.45000, 1288.36000], [2141.45000, 1288.36000], [2147.26000, 1288.46000], [2204.56000, 1288.46000], [2215.26000, 1288.36000], [2226.06000, 1288.36000], [2247.66000, 1288.25000], [2302.45000, 1288.25000], [2329.36000, 1288.06000], [2356.26000, 1287.86000], [2384.45000, 1287.36000], [2412.76000, 1286.66000], [2469.56000, 1285.06000], [2520.16000, 1283.46000], [2558.86000, 1281.96000], [2592.16000, 1280.46000], [2627.26000, 1278.46000], [2662.36000, 1275.86000], [2684.45000, 1273.96000], [2706.56000, 1271.96000], [2733.86000, 1269.16000], [2761.06000, 1266.25000], [2783.56000, 1263.56000], [2805.95000, 1260.66000], [2828.95000, 1257.46000], [2851.95000, 1253.96000], [2875.26000, 1250.36000], [2898.45000, 1246.46000], [2914.16000, 1243.75000], [2929.95000, 1241.16000], [2946.76000, 1238.66000], [2958.56000, 1237.16000], [2963.56000, 1236.46000], [2966.36000, 1236.16000], [2974.45000, 1235.25000], [2982.56000, 1234.36000], [2998.95000, 1232.75000], [3007.06000, 1231.96000], [3015.06000, 1231.16000], [3022.86000, 1230.36000], [3030.26000, 1229.66000], [3030.16000, 1230.96000], [3030.16000, 1231.86000], [3217.76000, 1253.96000], [3217.26000, 1258.75000], [3216.66000, 1263.86000], [3216.56000, 1265.06000]]"
L0005,s000160,M0005,"[[7635.77000, 876.16000], [7446.38000, 875.96000], [7446.27000, 878.06000], [7445.17000, 877.86000], [7444.17000, 877.56000], [7443.38000, 877.36000], [7442.27000, 877.06000], [7440.97000, 876.76000], [7439.58000, 876.46000], [7437.97000, 876.06000], [7434.58000, 875.26000], [7427.38000, 873.46000], [7423.97000, 872.56000], [7422.38000, 872.16000], [7420.97000, 871.86000], [7419.27000, 868.96000], [7417.58000, 865.96000], [7414.08000, 859.96000], [7411.38000, 855.56000], [7409.88000, 853.36000], [7408.27000, 851.36000], [7406.17000, 848.96000], [7403.77000, 846.66000], [7398.88000, 842.46000], [7395.08000, 839.26000], [7391.08000, 835.96000], [7392.97000, 834.46000], [7394.97000, 832.86000], [7396.97000, 831.16000], [7398.88000, 829.56000], [7400.77000, 827.86000], [7401.77000, 826.96000], [7402.88000, 825.96000], [7637.97000, 826.16000], [7637.77000, 830.56000], [7637.58000, 835.26000], [7637.38000, 840.36000], [7637.08000, 845.46000], [7636.88000, 850.66000], [7636.58000, 855.66000], [7636.38000, 860.36000], [7636.27000, 864.56000], [7636.17000, 866.96000], [7636.08000, 869.46000], [7635.97000, 870.86000], [7635.97000, 872.36000], [7635.88000, 874.16000], [7635.77000, 876.16000]]"
L0005,s000161,M0005,"[[1358.14000, 1062.46000], [1356.84000, 1037.47000], [1704.44000, 1019.96000], [1705.74000, 1044.96000], [1358.14000, 1062.46000]]"
L0005,s000162,M0005,"[[6170.15000, 5.01000], [6170.15000, 73.01000], [5968.96000, 73.01000], [5968.96000, 5.01000], [6170.15000, 5.01000]]"
L0005,s000163,M0005,"[[3273.92000, 1459.21000], [3273.62000, 1458.01000], [3272.42000, 1454.51000], [3271.62000, 1452.92000], [3270.72000, 1451.31000], [3268.62000, 1448.61000], [3266.12000, 1446.31000], [3263.53000, 1444.51000], [3260.72000, 1443.11000], [3257.72000, 1441.92000], [3254.72000, 1441.01000], [3247.53000, 1439.11000], [3240.32000, 1437.31000], [3233.22000, 1435.71000], [3226.53000, 1434.21000], [3223.22000, 1433.42000], [3219.92000, 1432.63000], [3216.32000, 1431.81000], [3214.32000, 1431.31000], [3212.22000, 1430.81000], [3215.22000, 1423.81000], [3218.42000, 1416.42000], [3221.62000, 1408.92000], [3223.62000, 1404.13000], [3224.82000, 1401.31000], [3229.42000, 1390.01000], [3233.92000, 1378.81000], [3244.03000, 1352.92000], [3253.32000, 1329.92000], [3258.62000, 1317.21000], [3264.03000, 1304.42000], [3265.53000, 1301.13000], [3268.72000, 1294.13000], [3271.03000, 1289.01000], [3273.42000, 1284.13000], [3276.92000, 1277.42000], [3278.72000, 1274.01000], [3280.72000, 1270.31000], [3282.12000, 1271.01000], [3283.32000, 1271.71000], [3284.32000, 1272.21000], [3285.12000, 1272.63000], [3286.53000, 1273.42000], [3287.62000, 1274.01000], [3289.32000, 1274.81000], [3291.12000, 1275.71000], [3295.22000, 1277.81000], [3299.82000, 1280.01000], [3304.72000, 1282.42000], [3309.82000, 1284.92000], [3315.12000, 1287.42000], [3320.42000, 1289.81000], [3325.62000, 1292.21000], [3330.12000, 1294.21000], [3334.53000, 1296.21000], [3343.22000, 1299.92000], [3357.72000, 1305.92000], [3372.42000, 1311.92000], [3383.22000, 1315.81000], [3388.62000, 1317.71000], [3392.12000, 1318.71000], [3394.12000, 1319.31000], [3403.62000, 1321.71000], [3413.32000, 1323.81000], [3422.42000, 1325.63000], [3427.03000, 1326.42000], [3431.62000, 1327.01000], [3438.72000, 1327.63000], [3445.82000, 1327.81000], [3453.93000, 1327.63000], [3461.93000, 1326.92000], [3468.12000, 1326.01000], [3474.22000, 1324.81000], [3476.82000, 1324.13000], [3479.43000, 1323.31000], [3482.03000, 1322.21000], [3484.53000, 1321.13000], [3487.12000, 1319.92000], [3489.62000, 1318.51000], [3491.03000, 1317.42000], [3492.32000, 1316.21000], [3494.93000, 1313.63000], [3497.43000, 1310.92000], [3499.43000, 1308.21000], [3501.12000, 1305.42000], [3502.93000, 1301.81000], [3504.32000, 1298.13000], [3505.82000, 1293.63000], [3507.12000, 1289.21000], [3512.72000, 1290.51000], [3518.03000, 1291.71000], [3528.03000, 1293.71000], [3535.72000, 1295.13000], [3543.62000, 1296.42000], [3559.72000, 1298.63000], [3575.03000, 1300.63000], [3590.32000, 1302.21000], [3605.32000, 1303.51000], [3620.42000, 1304.51000], [3633.53000, 1305.13000], [3640.03000, 1305.31000], [3643.12000, 1305.31000], [3646.53000, 1305.21000], [3657.42000, 1304.81000], [3668.32000, 1304.21000], [3675.72000, 1303.71000], [3683.12000, 1303.01000], [3692.72000, 1301.81000], [3702.42000, 1300.31000], [3720.42000, 1297.63000], [3738.12000, 1295.01000], [3752.32000, 1292.81000], [3759.62000, 1291.71000], [3767.12000, 1290.63000], [3778.03000, 1292.92000], [3787.22000, 1292.21000], [3796.82000, 1291.42000], [3806.82000, 1290.71000], [3817.12000, 1290.01000], [3827.62000, 1289.31000], [3838.22000, 1288.63000], [3848.82000, 1287.92000], [3859.32000, 1287.42000], [3871.53000, 1286.80000], [3883.53000, 1286.30000], [3907.53000, 1285.41000], [3930.53000, 1284.62000], [3953.72000, 1284.00000], [3978.82000, 1283.80000], [4003.03000, 1283.70000], [4003.82000, 1283.70000], [4015.53000, 1283.50000], [4027.72000, 1283.30000], [4039.92000, 1283.00000], [4051.53000, 1282.70000], [4063.12000, 1282.30000], [4074.53000, 1281.91000], [4080.03000, 1281.70000], [4085.42000, 1281.62000], [4100.72000, 1480.00000], [4072.62000, 1480.70000], [4072.53000, 1482.10000], [4072.42000, 1483.30000], [4072.12000, 1485.50000], [4071.82000, 1487.70000], [4071.32000, 1490.00000], [4070.12000, 1494.70000], [4068.53000, 1500.91000], [4067.53000, 1504.00000], [4066.42000, 1506.91000], [4064.42000, 1511.30000], [4062.12000, 1515.60000], [4059.42000, 1519.80000], [4057.92000, 1521.80000], [4056.32000, 1523.60000], [4053.42000, 1526.10000], [4050.32000, 1528.41000], [4045.42000, 1531.92000], [4040.42000, 1535.21000], [4036.63000, 1537.31000], [4032.63000, 1539.31000], [4028.53000, 1541.10000], [4024.42000, 1542.81000], [4014.22000, 1546.60000], [4003.82000, 1550.21000], [3991.22000, 1554.11000], [3978.53000, 1557.81000], [3960.32000, 1562.61000], [3951.22000, 1564.92000], [3942.03000, 1567.01000], [3931.42000, 1569.21000], [3920.72000, 1571.21000], [3899.22000, 1575.01000], [3880.03000, 1578.01000], [3870.42000, 1579.42000], [3860.82000, 1580.51000], [3851.82000, 1581.42000], [3842.83000, 1582.11000], [3824.72000, 1583.31000], [3784.72000, 1585.61000], [3776.22000, 1586.01000], [3750.82000, 1587.21000], [3725.22000, 1588.11000], [3710.62000, 1588.42000], [3695.92000, 1588.61000], [3681.42000, 1588.71000], [3667.32000, 1588.71000], [3667.03000, 1593.21000], [3656.92000, 1593.71000], [3647.03000, 1594.11000], [3637.42000, 1594.51000], [3627.82000, 1594.71000], [3616.12000, 1594.80000], [3604.32000, 1594.80000], [3592.53000, 1594.51000], [3580.62000, 1594.11000], [3561.22000, 1593.01000], [3541.93000, 1591.51000], [3522.62000, 1589.71000], [3497.93000, 1586.92000], [3483.12000, 1585.01000], [3468.32000, 1583.01000], [3453.43000, 1580.92000], [3438.22000, 1578.81000], [3428.03000, 1577.31000], [3417.72000, 1575.71000], [3396.92000, 1572.61000], [3376.03000, 1569.31000], [3355.32000, 1566.11000], [3345.22000, 1564.42000], [3335.22000, 1562.92000], [3325.53000, 1561.31000], [3316.03000, 1559.81000], [3306.82000, 1558.31000], [3297.92000, 1556.81000], [3289.42000, 1555.51000], [3281.32000, 1554.11000], [3280.53000, 1506.01000], [3279.62000, 1496.01000], [3278.42000, 1486.42000], [3276.82000, 1476.01000], [3275.12000, 1465.51000], [3274.42000, 1461.71000], [3273.92000, 1459.21000]]"
L0005,s000164,M0005,"[[7893.69000, 1594.98000], [7593.69000, 1594.98000], [7593.69000, 1554.99000], [7893.69000, 1554.98000], [7893.69000, 1594.98000]]"
L0005,s000165,M0005,"[[5862.16000, 1251.85000], [5862.16000, 1312.54000], [5729.86000, 1312.54000], [5729.86000, 1251.85000], [5862.16000, 1251.85000]]"
L0005,s000166,M0005,"[[3936.98000, 613.97000], [3936.98000, 653.97000], [3636.98000, 653.97000], [3636.98000, 613.98000], [3936.98000, 613.97000]]"
L0005,s000167,M0005,"[[13055.00000, 619.98000], [12845.90000, 619.98000], [12838.61000, 578.29000], [12812.90000, 578.29000], [12799.31000, 578.40000], [12776.50000, 578.40000], [12767.40000, 578.49000], [12749.40000, 578.79000], [12726.20000, 579.59000], [12703.00000, 580.90000], [12686.90000, 582.09000], [12670.90000, 583.40000], [12631.50000, 586.20000], [12595.11000, 588.70000], [12560.71000, 590.90000], [12513.00000, 593.59000], [12493.81000, 594.59000], [12474.50000, 595.59000], [12452.31000, 596.49000], [12430.00000, 596.90000], [12410.61000, 596.79000], [12391.20000, 596.70000], [12375.50000, 596.79000], [12367.61000, 596.70000], [12359.70000, 596.59000], [12349.50000, 596.09000], [12339.40000, 595.59000], [12331.90000, 595.29000], [12324.31000, 594.90000], [12317.31000, 594.49000], [12310.40000, 594.09000], [12303.70000, 593.59000], [12300.50000, 593.40000], [12297.50000, 593.20000], [12297.50000, 578.20000], [12297.40000, 570.80000], [12297.40000, 559.09000], [12297.00000, 547.40000], [12296.20000, 536.09000], [12295.00000, 524.80000], [12294.31000, 520.40000], [12293.61000, 515.90000], [12292.70000, 511.49000], [12291.50000, 507.09000], [12290.00000, 502.90000], [12288.11000, 498.80000], [12286.20000, 495.19000], [12284.00000, 491.69000], [12282.00000, 488.80000], [12279.81000, 485.99000], [12277.31000, 483.30000], [12274.61000, 480.80000], [12277.40000, 475.09000], [12279.81000, 470.19000], [12280.31000, 469.09000], [12283.40000, 462.90000], [12286.20000, 456.99000], [12286.50000, 456.49000], [12292.81000, 443.40000], [12299.00000, 430.19000], [12305.90000, 414.90000], [12312.40000, 399.80000], [12317.31000, 387.59000], [12322.20000, 375.30000], [12326.31000, 364.80000], [12330.40000, 354.30000], [12331.40000, 351.69000], [12334.11000, 344.19000], [12337.61000, 334.30000], [12339.70000, 327.59000], [12340.81000, 324.19000], [12342.00000, 320.40000], [12344.61000, 320.80000], [12346.90000, 321.09000], [12349.11000, 321.40000], [12351.20000, 321.69000], [12355.11000, 322.19000], [12358.81000, 322.69000], [12362.81000, 323.30000], [12367.00000, 323.90000], [12375.61000, 325.09000], [12384.50000, 326.19000], [12393.40000, 327.19000], [12400.61000, 327.80000], [12407.61000, 328.30000], [12421.61000, 329.09000], [12441.40000, 329.90000], [12453.81000, 330.19000], [12454.81000, 330.19000], [12466.40000, 330.30000], [12485.11000, 330.30000], [12494.21000, 330.09000], [12498.61000, 330.09000], [12502.81000, 329.90000], [12506.71000, 329.80000], [12510.81000, 329.59000], [12512.90000, 329.49000], [12515.21000, 329.40000], [12517.71000, 329.30000], [12520.31000, 329.19000], [12523.00000, 317.49000], [12526.40000, 318.09000], [12529.90000, 318.80000], [12537.40000, 320.19000], [12545.31000, 321.59000], [12553.61000, 323.09000], [12562.00000, 324.59000], [12570.61000, 325.99000], [12579.21000, 327.40000], [12587.61000, 328.69000], [12594.81000, 329.69000], [12601.90000, 330.69000], [12615.90000, 332.59000], [12630.00000, 334.80000], [12644.11000, 336.90000], [12663.40000, 339.49000], [12680.00000, 341.59000], [12696.70000, 343.49000], [12701.50000, 343.99000], [12705.00000, 344.30000], [12713.40000, 344.99000], [12721.81000, 345.49000], [12730.11000, 345.80000], [12740.50000, 345.90000], [12750.90000, 345.90000], [12775.40000, 345.80000], [12790.31000, 345.59000], [12805.20000, 345.09000], [12815.90000, 344.49000], [12826.50000, 343.69000], [12847.81000, 342.09000], [12889.81000, 338.99000], [12943.70000, 334.90000], [12992.20000, 331.29000], [13010.81000, 329.98000], [13029.40000, 328.79000], [13047.90000, 327.79000], [13055.20000, 327.59000], [13066.40000, 327.09000], [13079.81000, 326.79000], [13093.50000, 326.59000], [13104.20000, 326.40000], [13115.00000, 326.18000], [13120.20000, 326.09000], [13125.40000, 325.98000], [13130.31000, 325.90000], [13135.11000, 325.79000], [13135.90000, 563.29000], [13136.00000, 619.98000], [13055.00000, 619.98000]]"
L0005,s000168,M0005,"[[6368.36000, 898.68000], [6396.17000, 1031.98000], [6343.47000, 1031.87000], [6314.17000, 891.18000], [6368.36000, 898.68000]]"
L0005,s000169,M0005,"[[9269.09000, 821.79000], [9269.09000, 911.79000], [9074.09000, 911.79000], [9074.09000, 821.79000], [9269.09000, 821.79000]]"
L0005,s000170,M0005,"[[15564.69000, 358.65000], [15568.99000, 306.95000], [15618.89000, 306.94000], [15621.69000, 306.83000], [15630.19000, 306.83000], [15633.80000, 306.94000], [15642.99000, 306.94000], [15644.59000, 307.04000], [15648.19000, 307.33000], [15650.30000, 307.73000], [15652.19000, 308.14000], [15653.59000, 308.44000], [15654.89000, 308.73000], [15655.89000, 309.04000], [15656.99000, 309.23000], [15658.30000, 309.64000], [15659.80000, 310.04000], [15661.19000, 310.54000], [15662.80000, 311.23000], [15664.49000, 312.04000], [15666.49000, 313.04000], [15667.49000, 313.64000], [15669.19000, 314.73000], [15670.59000, 315.73000], [15671.69000, 316.73000], [15672.69000, 317.54000], [15673.59000, 318.34000], [15674.30000, 319.04000], [15675.39000, 320.14000], [15676.59000, 321.34000], [15677.39000, 322.04000], [15678.19000, 322.93000], [15679.19000, 323.93000], [15680.19000, 325.14000], [15682.30000, 327.93000], [15683.39000, 329.84000], [15684.39000, 331.84000], [15685.30000, 333.73000], [15685.99000, 335.54000], [15686.49000, 337.34000], [15686.99000, 338.84000], [15687.59000, 341.64000], [15687.99000, 343.23000], [15688.30000, 344.73000], [15688.59000, 347.14000], [15688.89000, 349.64000], [15688.89000, 351.34000], [15688.99000, 352.84000], [15688.99000, 363.43000], [15688.89000, 367.14000], [15688.80000, 370.14000], [15688.49000, 375.84000], [15688.09000, 381.43000], [15687.69000, 386.54000], [15686.59000, 401.05000], [15685.69000, 412.84000], [15684.80000, 424.64000], [15683.89000, 436.64000], [15682.69000, 449.54000], [15681.59000, 462.14000], [15680.80000, 471.93000], [15680.19000, 479.14000], [15679.59000, 486.43000], [15679.19000, 490.34000], [15678.19000, 499.93000], [15677.80000, 502.84000], [15677.39000, 505.64000], [15676.99000, 508.43000], [15676.59000, 510.93000], [15676.19000, 513.14000], [15675.80000, 515.43000], [15675.49000, 516.73000], [15675.19000, 517.93000], [15674.89000, 518.84000], [15674.69000, 519.73000], [15674.49000, 520.54000], [15674.30000, 521.54000], [15673.99000, 522.73000], [15673.59000, 524.24000], [15673.09000, 525.94000], [15672.39000, 527.85000], [15670.59000, 531.85000], [15668.59000, 535.35000], [15667.19000, 537.55000], [15665.89000, 539.35000], [15664.69000, 540.94000], [15663.69000, 542.24000], [15660.59000, 546.24000], [15656.09000, 548.74000], [15654.89000, 549.44000], [15652.59000, 550.55000], [15649.80000, 551.94000], [15647.09000, 553.05000], [15643.99000, 554.15000], [15639.30000, 555.24000], [15635.59000, 555.74000], [15632.09000, 555.93000], [15628.89000, 555.85000], [15624.90000, 555.55000], [15622.30000, 555.24000], [15621.09000, 555.05000], [15619.99000, 554.85000], [15616.80000, 554.24000], [15610.80000, 553.05000], [15605.49000, 551.94000], [15596.80000, 550.05000], [15588.59000, 548.24000], [15583.80000, 547.24000], [15579.30000, 546.24000], [15574.99000, 545.44000], [15571.19000, 544.65000], [15549.59000, 540.05000], [15564.69000, 358.65000]]"
L0005,s000171,M0005,"[[1893.49000, 1508.87000], [2093.49000, 1508.87000], [2093.49000, 1548.87000], [1893.49000, 1548.87000], [1893.49000, 1508.87000]]"
L0005,s000172,M0005,"[[10796.75000, 40.11000], [11494.25000, 40.11000], [11494.25000, 105.11000], [10796.75000, 105.11000], [10796.75000, 40.11000]]"
L0005,s000173,M0005,"[[11389.78000, 1012.88000], [11390.17000, 1016.58000], [11390.67000, 1020.47000], [11391.17000, 1024.58000], [11391.67000, 1028.78000], [11392.78000, 1037.28000], [11393.97000, 1045.88000], [11395.08000, 1053.88000], [11396.38000, 1061.68000], [11397.78000, 1069.57000], [11399.28000, 1077.68000], [11400.38000, 1083.57000], [11401.47000, 1089.47000], [11402.47000, 1095.07000], [11402.97000, 1097.68000], [11403.47000, 1100.07000], [11403.67000, 1101.28000], [11403.88000, 1102.57000], [11404.17000, 1103.97000], [11404.47000, 1105.78000], [11404.47000, 1106.88000], [11404.58000, 1107.78000], [11404.58000, 1109.28000], [11404.67000, 1110.47000], [11404.67000, 1111.47000], [11404.97000, 1114.68000], [11405.28000, 1118.28000], [11405.67000, 1122.07000], [11406.17000, 1126.28000], [11406.78000, 1130.57000], [11407.47000, 1135.07000], [11409.08000, 1144.38000], [11411.28000, 1155.28000], [11412.47000, 1160.57000], [11413.58000, 1165.68000], [11414.67000, 1170.47000], [11415.67000, 1174.97000], [11416.58000, 1178.97000], [11417.28000, 1182.47000], [11417.38000, 1183.47000], [11417.58000, 1184.57000], [11417.88000, 1186.07000], [11418.08000, 1187.07000], [11418.17000, 1188.18000], [11418.28000, 1189.78000], [11418.28000, 1190.88000], [11418.38000, 1191.88000], [11418.38000, 1192.97000], [11418.47000, 1193.88000], [11418.58000, 1195.57000], [11418.78000, 1197.57000], [11419.08000, 1199.97000], [11419.38000, 1202.68000], [11419.78000, 1205.68000], [11420.17000, 1208.97000], [11420.67000, 1212.57000], [11421.28000, 1216.38000], [11421.88000, 1220.47000], [11422.47000, 1224.78000], [11423.17000, 1229.18000], [11423.88000, 1233.78000], [11425.38000, 1243.47000], [11426.97000, 1253.57000], [11428.67000, 1263.88000], [11430.38000, 1274.28000], [11432.17000, 1284.68000], [11433.88000, 1294.78000], [11435.67000, 1304.47000], [11436.47000, 1309.07000], [11437.28000, 1313.57000], [11438.08000, 1317.78000], [11438.88000, 1321.88000], [11439.67000, 1325.78000], [11440.38000, 1329.38000], [11440.97000, 1332.28000], [11441.67000, 1335.18000], [11442.28000, 1338.18000], [11442.97000, 1341.38000], [11443.88000, 1344.88000], [11444.28000, 1346.78000], [11444.78000, 1348.88000], [11445.28000, 1351.07000], [11445.88000, 1353.47000], [11446.47000, 1356.07000], [11447.17000, 1358.88000], [11442.38000, 1359.28000], [11437.97000, 1359.68000], [11433.88000, 1360.07000], [11429.97000, 1360.38000], [11426.28000, 1360.68000], [11422.78000, 1360.97000], [11419.47000, 1361.28000], [11416.28000, 1361.57000], [11410.38000, 1362.18000], [11404.78000, 1362.68000], [11399.38000, 1363.07000], [11393.97000, 1363.57000], [11385.28000, 1364.38000], [11376.17000, 1365.18000], [11366.78000, 1366.07000], [11357.08000, 1366.97000], [11346.97000, 1367.88000], [11336.67000, 1368.78000], [11326.28000, 1369.68000], [11315.58000, 1370.57000], [11293.97000, 1372.47000], [11272.08000, 1374.38000], [11250.38000, 1376.18000], [11239.67000, 1376.97000], [11229.08000, 1377.88000], [11219.88000, 1378.57000], [11210.88000, 1379.38000], [11201.88000, 1380.28000], [11192.97000, 1381.47000], [11191.58000, 1381.78000], [11189.88000, 1382.18000], [11187.78000, 1382.57000], [11185.38000, 1383.07000], [11182.88000, 1383.68000], [11180.17000, 1384.28000], [11174.88000, 1385.57000], [11170.08000, 1386.88000], [11165.58000, 1388.18000], [11161.38000, 1389.57000], [11157.17000, 1391.07000], [11153.28000, 1392.78000], [11149.38000, 1394.57000], [11145.38000, 1396.57000], [11141.58000, 1398.78000], [11137.58000, 1401.47000], [11133.67000, 1404.28000], [11129.08000, 1408.07000], [11124.67000, 1412.07000], [11120.38000, 1416.88000], [11118.38000, 1419.47000], [11116.58000, 1422.18000], [11114.78000, 1425.18000], [11113.17000, 1428.28000], [11111.78000, 1431.57000], [11110.67000, 1434.78000], [11109.78000, 1437.78000], [11109.17000, 1440.78000], [11108.17000, 1446.78000], [11107.58000, 1452.97000], [11107.17000, 1459.18000], [11106.47000, 1473.78000], [11106.28000, 1480.97000], [11106.28000, 1487.97000], [11106.38000, 1493.88000], [11106.58000, 1499.78000], [11106.78000, 1505.88000], [11106.88000, 1509.18000], [11106.88000, 1525.38000], [11106.78000, 1529.57000], [11106.67000, 1533.38000], [11106.58000, 1536.88000], [11106.58000, 1538.38000], [11106.47000, 1539.68000], [11106.47000, 1541.88000], [11097.97000, 1550.68000], [11091.17000, 1546.38000], [11084.47000, 1542.18000], [11071.28000, 1533.88000], [11055.58000, 1524.18000], [11039.58000, 1514.47000], [11023.08000, 1504.57000], [11006.47000, 1495.07000], [10993.08000, 1487.78000], [10979.58000, 1480.97000], [10966.78000, 1474.88000], [10953.88000, 1469.18000], [10943.17000, 1464.97000], [10932.38000, 1460.97000], [10920.88000, 1456.97000], [10909.28000, 1453.28000], [10897.28000, 1449.68000], [10885.28000, 1446.18000], [10870.17000, 1442.07000], [10854.88000, 1438.38000], [10840.17000, 1435.28000], [10825.38000, 1432.28000], [10810.97000, 1429.47000], [10796.47000, 1426.78000], [10781.78000, 1424.47000], [10767.17000, 1422.68000], [10751.67000, 1421.28000], [10736.17000, 1420.28000], [10720.67000, 1419.47000], [10705.08000, 1418.88000], [10653.17000, 1416.78000], [10619.47000, 1415.38000], [10585.78000, 1414.07000], [10557.08000, 1413.18000], [10528.38000, 1412.47000], [10465.28000, 1410.78000], [10435.58000, 1410.18000], [10405.67000, 1409.68000], [10373.88000, 1409.07000], [10358.08000, 1408.88000], [10342.47000, 1408.68000], [10329.88000, 1408.47000], [10317.17000, 1408.28000], [10304.28000, 1408.18000], [10297.67000, 1408.07000], [10290.88000, 1407.97000], [10290.88000, 1295.47000], [10290.78000, 1276.57000], [10290.78000, 1134.18000], [10303.78000, 1133.97000], [10316.47000, 1133.88000], [10328.88000, 1133.68000], [10341.38000, 1133.57000], [10364.88000, 1133.38000], [10388.58000, 1132.97000], [10407.38000, 1132.47000], [10426.08000, 1131.88000], [10442.78000, 1131.47000], [10459.58000, 1131.07000], [10499.78000, 1129.88000], [10556.88000, 1127.97000], [10594.58000, 1126.68000], [10624.78000, 1125.38000], [10654.97000, 1123.97000], [10682.08000, 1122.88000], [10709.17000, 1121.78000], [10738.67000, 1120.28000], [10753.38000, 1119.28000], [10768.08000, 1118.18000], [10782.38000, 1116.88000], [10796.67000, 1115.38000], [10811.38000, 1113.78000], [10825.97000, 1111.78000], [10843.97000, 1109.18000], [10861.88000, 1106.38000], [10904.17000, 1099.38000], [10924.28000, 1095.97000], [10944.28000, 1092.18000], [10963.88000, 1087.97000], [10983.38000, 1083.57000], [11002.58000, 1078.97000], [11021.78000, 1074.18000], [11037.08000, 1070.28000], [11052.17000, 1066.07000], [11068.17000, 1061.38000], [11084.08000, 1056.58000], [11100.58000, 1051.78000], [11117.08000, 1047.08000], [11137.78000, 1041.58000], [11152.17000, 1037.97000], [11166.67000, 1034.58000], [11181.97000, 1031.28000], [11197.38000, 1028.28000], [11218.58000, 1023.97000], [11239.78000, 1019.88000], [11253.58000, 1017.38000], [11267.47000, 1014.97000], [11281.38000, 1012.78000], [11295.38000, 1010.78000], [11308.17000, 1009.17000], [11320.88000, 1007.67000], [11333.58000, 1006.17000], [11346.17000, 1004.78000], [11356.38000, 1003.58000], [11366.78000, 1002.38000], [11377.28000, 1001.17000], [11388.17000, 999.88000], [11388.38000, 1001.97000], [11388.67000, 1003.88000], [11388.88000, 1005.58000], [11389.08000, 1007.17000], [11389.38000, 1010.08000], [11389.78000, 1012.88000]]"
